"SiteID","TrapYear","TrapDate","Count","Sex","AgeDesignation","Origin","FL","BestAge","CWTage","PITage","ScaleAge_LGD","AgeKey","LengthAge","OpPunch","Recapture","Description","MarkRecapSizeCategory","Notes"
"LostineR",1997,1997-7-22 00:00:00,1.00,"F","Adult","Nat",810.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-7-31 00:00:00,1.00,"F","Adult","Nat",832.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-7-31 00:00:00,1.00,"M","Adult","Nat",729.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-8-4 00:00:00,1.00,"F","Adult","Nat",837.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-8-6 00:00:00,1.00,"M","Adult","Nat",744.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-8-6 00:00:00,1.00,"F","Adult","Nat",745.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-8-16 00:00:00,1.00,"F","Adult","Nat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-8-16 00:00:00,1.00,"M","Adult","Nat",870.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-8-16 00:00:00,1.00,"M","Adult","Nat",732.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-8-22 00:00:00,1.00,"M","Adult","Nat",832.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-9-2 00:00:00,1.00,"F","Adult","Nat",793.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-9-2 00:00:00,1.00,"F","Adult","Nat",773.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-9-2 00:00:00,1.00,"M","Adult","Nat",834.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-9-4 00:00:00,1.00,"M","Adult","Nat",786.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-9-4 00:00:00,1.00,"M","Adult","Nat",728.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-9-10 00:00:00,1.00,"M","Adult","Nat",805.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-9-17 00:00:00,1.00,"M","Adult","Nat",720.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1997,1997-9-22 00:00:00,1.00,"M","Adult","Nat",715.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult",""
"LostineR",1998,1998-6-19 00:00:00,1.00,"F","Adult","Nat",880.00,,,,,,5,"3ROP","FALSE","Passed Upstream","Adult","Abrasion on nose - trap caused"
"LostineR",1998,1998-6-22 00:00:00,1.00,"M","Adult","Nat",861.00,,,,,,5,"3ROP","FALSE","Passed Upstream","Adult","Small laceraton -  anterior dorsal - prior"
"LostineR",1998,1998-6-28 00:00:00,1.00,"M","Adult","Nat",995.00,,,,,,5,"3ROP","FALSE","Passed Upstream","Adult","Small laceration - right ventral - prior"
"LostineR",1998,1998-6-30 00:00:00,1.00,"F","Adult","Nat",850.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult","Large laceration on dorsal - prior"
"LostineR",1998,1998-7-1 00:00:00,1.00,"F","Adult","Nat",790.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult","Clean - red caudal fin"
"LostineR",1998,1998-7-2 00:00:00,1.00,"M","Adult","Nat",1020.00,,,,,,5,"3ROP","FALSE","Passed Upstream","Adult","Laceration on top of dorsal fin and snout"
"LostineR",1998,1998-7-9 00:00:00,1.00,"M","Adult","Nat",810.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult","Abrasion on snout"
"LostineR",1998,1998-7-10 00:00:00,1.00,"F","Adult","Nat",830.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult","Laceration on left side of snout - prior"
"LostineR",1998,1998-7-12 00:00:00,1.00,"F","Adult","Nat",930.00,,,,,,5,"3ROP","FALSE","Passed Upstream","Adult","Abrasion and laceration on nose - prior"
"LostineR",1998,1998-7-12 00:00:00,1.00,"M","Adult","Nat",910.00,,,,,,5,"3ROP","FALSE","Passed Upstream","Adult","Adipose and nose abrasion - prior"
"LostineR",1998,1998-7-13 00:00:00,1.00,"F","Adult","Nat",785.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult","Laceration on jaw and snout - prior"
"LostineR",1998,1998-7-15 00:00:00,1.00,"M","Adult","Nat",885.00,,,,,,5,"3ROP","FALSE","Passed Upstream","Adult","Clean"
"LostineR",1998,1998-7-16 00:00:00,1.00,"F","Adult","Nat",745.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult","Laceration on left jaw"
"LostineR",1998,1998-8-1 00:00:00,1.00,"F","Adult","Nat",835.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult","Scar on snout - prior"
"LostineR",1998,1998-8-1 00:00:00,1.00,"F","Adult","Nat",895.00,,,,,,5,"3ROP","FALSE","Passed Upstream","Adult","Laceration in dorsal - prior"
"LostineR",1998,1998-8-2 00:00:00,1.00,"M","Jack","Nat",556.00,,,,,,3,"3ROP","FALSE","Passed Upstream","Jack","Scar on caudal fin - prior"
"LostineR",1998,1998-8-2 00:00:00,1.00,"M","Adult","Nat",890.00,,,,,,5,"3ROP","FALSE","Passed Upstream","Adult","Laceration on fin - prior"
"LostineR",1998,1998-9-10 00:00:00,1.00,"M","Adult","Nat",805.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult","Clean"
"LostineR",1998,1998-9-14 00:00:00,1.00,"M","Adult","Nat",950.00,,,,,,5,"3ROP","FALSE","Passed Upstream","Adult","Abraision on dorsal fin"
"LostineR",1998,1998-9-21 00:00:00,1.00,"M","Adult","Nat",757.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult","Clean - ripe"
"LostineR",1999,1999-7-19 00:00:00,1.00,"M","Adult","Nat",745.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult",""
"LostineR",1999,1999-7-23 00:00:00,1.00,"M","Jack","Nat",580.00,,,,,,3,"3ROP","FALSE","Passed Upstream","Jack",""
"LostineR",1999,1999-7-24 00:00:00,1.00,"M","Adult","Nat",770.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult",""
"LostineR",1999,1999-7-28 00:00:00,1.00,"M","Jack","Hat",525.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","Escaped from trap"
"LostineR",1999,1999-7-29 00:00:00,1.00,"F","Adult","Nat",734.00,,,,,,4,"2LOP","FALSE","Passed Upstream","Adult",""
"LostineR",1999,1999-7-29 00:00:00,1.00,"F","Adult","Nat",774.00,,,,,,4,"2LOP","FALSE","Passed Upstream","Adult",""
"LostineR",1999,1999-7-29 00:00:00,1.00,"F","Adult","Nat",735.00,,,,,,4,"2LOP","FALSE","Passed Upstream","Adult",""
"LostineR",1999,1999-8-10 00:00:00,1.00,"F","Adult","Nat",813.00,,,,,,4,"2LOW","FALSE","Passed Upstream","Adult",""
"LostineR",1999,1999-8-11 00:00:00,1.00,"F","Adult","Nat",650.00,,,,,,4,"2LOW","FALSE","Passed Upstream","Adult",""
"LostineR",1999,1999-8-12 00:00:00,1.00,"F","Adult","Nat",790.00,,,,,,4,"2LOW","FALSE","Passed Upstream","Adult",""
"LostineR",1999,1999-8-27 00:00:00,1.00,"M","Adult","Nat",840.00,,,,,,4,"1LOPL","FALSE","Passed Upstream","Adult",""
"LostineR",2000,2000-6-22 00:00:00,1.00,"M","Adult","Nat",790.00,,,,,,4,"2LOP","FALSE","Passed Upstream","Adult","Opercle hole not completely punched"
"LostineR",2000,2000-6-23 00:00:00,1.00,"M","Jack","Nat",472.00,,,,,,3,"2LOP","FALSE","Passed Upstream","Jack","clean, jack"
"LostineR",2000,2000-6-24 00:00:00,1.00,"M","Jack","Nat",487.00,,,,,,3,"2LOP","FALSE","Passed Upstream","Jack","clean"
"LostineR",2000,2000-6-24 00:00:00,1.00,"F","Adult","Nat",726.00,,,,,,4,"2LOP","FALSE","Passed Upstream","Adult","clean"
"LostineR",2000,2000-6-25 00:00:00,1.00,"M","Adult","Nat",953.00,,,,,,5,"2LOP","FALSE","Passed Upstream","Adult","clean"
"LostineR",2000,2000-6-26 00:00:00,1.00,"F","Jack","Nat",537.00,,,,,,3,"2LOP","FALSE","Passed Upstream","Jack","clean"
"LostineR",2000,2000-6-28 00:00:00,1.00,"M","Adult","Nat",950.00,,,,,,5,"2LOP","FALSE","Passed Upstream","Adult","injured jaw"
"LostineR",2000,2000-6-29 00:00:00,1.00,"F","Adult","Nat",775.00,,,,,,4,"2LOP","FALSE","Passed Upstream","Adult","clean"
"LostineR",2000,2000-9-13 00:00:00,1.00,"M","Adult","Nat",800.00,,,,,,4,"3ROP","FALSE","Passed Upstream","Adult",""
"LostineR",2001,2001-4-19 00:00:00,1.00,"M","Adult","Hat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-1 00:00:00,1.00,"F","Adult","Nat",754.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-5 00:00:00,1.00,"M","Adult","Nat",,,,,,,,"ND","FALSE","Passed Upstream",,"ND"
"LostineR",2001,2001-6-7 00:00:00,1.00,"F","Adult","Nat",775.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-8 00:00:00,1.00,"F","Adult","Nat",760.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-9 00:00:00,1.00,"M","Adult","Nat",730.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-9 00:00:00,1.00,"M","Adult","Nat",725.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-9 00:00:00,1.00,"F","Adult","Nat",734.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-9 00:00:00,1.00,"M","Adult","Nat",698.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-9 00:00:00,1.00,"M","Adult","Nat",975.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-9 00:00:00,1.00,"F","Adult","Nat",705.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-9 00:00:00,1.00,"F","Adult","Nat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-9 00:00:00,1.00,"F","Adult","Nat",745.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-9 00:00:00,1.00,"F","Adult","Hat",767.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-11 00:00:00,1.00,"M","Jack","Hat",462.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2001,2001-6-11 00:00:00,1.00,"M","Adult","Nat",805.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-11 00:00:00,1.00,"M","Adult","Nat",740.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-11 00:00:00,1.00,"M","Adult","Nat",785.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-11 00:00:00,1.00,"M","Jack","Nat",510.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2001,2001-6-11 00:00:00,1.00,"F","Adult","Nat",777.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-11 00:00:00,1.00,"M","Adult","Nat",690.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-12 00:00:00,1.00,"M","Jack","Hat",493.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2001,2001-6-12 00:00:00,1.00,"M","Adult","Nat",680.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-12 00:00:00,1.00,"F","Adult","Hat",688.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-12 00:00:00,1.00,"M","Adult","Nat",738.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-12 00:00:00,1.00,"F","Adult","Nat",668.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-14 00:00:00,1.00,"F","Adult","Nat",695.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-14 00:00:00,1.00,"M","Adult","Nat",785.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-14 00:00:00,1.00,"M","Jack","Hat",520.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2001,2001-6-14 00:00:00,1.00,"F","Adult","Nat",760.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-14 00:00:00,1.00,"F","Adult","Nat",710.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-14 00:00:00,1.00,"M","Adult","Nat",680.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-15 00:00:00,1.00,"M","Adult","Nat",654.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-15 00:00:00,1.00,"F","Adult","Nat",730.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-15 00:00:00,1.00,"M","Adult","Nat",700.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-15 00:00:00,1.00,"F","Adult","Nat",768.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-15 00:00:00,1.00,"M","Adult","Nat",827.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-15 00:00:00,1.00,"F","Adult","Nat",755.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-15 00:00:00,1.00,"F","Adult","Nat",790.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-15 00:00:00,1.00,"M","Adult","Nat",830.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-15 00:00:00,1.00,"M","Adult","Nat",722.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"F","Adult","Nat",810.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",830.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"F","Adult","Nat",742.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",786.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",680.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",765.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"F","Adult","Nat",755.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"F","Adult","Nat",765.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",750.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",714.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"F","Adult","Nat",782.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Hat",744.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",738.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",744.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"F","Adult","Nat",785.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",810.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"F","Adult","Nat",755.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",833.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",750.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Jack","Hat",438.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2001,2001-6-16 00:00:00,1.00,"M","Adult","Nat",835.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-17 00:00:00,1.00,"M","Adult","Nat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-17 00:00:00,1.00,"F","Adult","Nat",783.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-17 00:00:00,1.00,"M","Adult","Hat",795.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-17 00:00:00,1.00,"M","Adult","Nat",800.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-17 00:00:00,1.00,"M","Adult","Nat",930.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-17 00:00:00,1.00,"M","Adult","Nat",975.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-17 00:00:00,1.00,"M","Adult","Nat",815.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-17 00:00:00,1.00,"M","Adult","Nat",745.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-17 00:00:00,1.00,"M","Adult","Nat",735.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-18 00:00:00,1.00,"F","Adult","Nat",753.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-18 00:00:00,1.00,"M","Adult","Nat",810.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-18 00:00:00,1.00,"M","Jack","Hat",490.00,,,-99,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2001,2001-6-18 00:00:00,1.00,"M","Adult","Nat",780.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-18 00:00:00,1.00,"F","Adult","Nat",712.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"F","Adult","Nat",819.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"F","Adult","Nat",775.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"M","Adult","Nat",792.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"M","Jack","Hat",475.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"M","Adult","Nat",728.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"M","Adult","Hat",695.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"M","Adult","Nat",725.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"M","Adult","Nat",802.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"M","Adult","Nat",698.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"F","Adult","Nat",774.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"M","Adult","Nat",784.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"F","Adult","Nat",783.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-19 00:00:00,1.00,"M","Adult","Nat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-20 00:00:00,1.00,"M","Adult","Nat",775.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-20 00:00:00,1.00,"M","Adult","Nat",740.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-20 00:00:00,1.00,"M","Adult","Nat",776.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-20 00:00:00,1.00,"M","Adult","Nat",720.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-20 00:00:00,1.00,"M","Jack","Hat",525.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2001,2001-6-20 00:00:00,1.00,"F","Adult","Nat",785.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"M","Adult","Nat",730.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"F","Adult","Nat",730.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"F","Adult","Nat",790.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"F","Adult","Nat",720.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"F","Adult","Nat",855.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"F","Adult","Nat",750.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"M","Adult","Nat",725.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"F","Adult","Nat",775.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"F","Adult","Nat",750.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"M","Adult","Nat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"F","Adult","Nat",765.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"F","Adult","Nat",725.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"M","Adult","Nat",755.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"M","Adult","Hat",795.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-21 00:00:00,1.00,"F","Adult","Nat",675.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Adult","Nat",780.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"F","Adult","Nat",715.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"F","Adult","Nat",775.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Jack","Nat",520.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Adult","Nat",735.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"F","Adult","Nat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Adult","Nat",805.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"F","Adult","Nat",710.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Adult","Nat",690.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Adult","Nat",705.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Adult","Nat",745.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"F","Adult","Nat",760.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Adult","Nat",705.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"F","Adult","Nat",720.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Adult","Hat",695.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"F","Adult","Nat",895.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Adult","Hat",715.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Jack","Hat",470.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2001,2001-6-22 00:00:00,1.00,"M","Adult","Nat",905.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
